EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
11.06205,-14.99713,-20.09707,-23.25908,5.12587
-11.07255,-24.36586,-22.08414,-21.43233,-11.32533
-29.03802,-27.27703,-11.60142,-19.24966,-23.26649
-16.06446,-18.10212,-11.45813,-15.14153,-16.66218
-16.36576,-11.89851,-14.64499,-11.04578,-10.29649
-32.00176,-8.33190,-15.49452,-9.31241,-21.17523
-17.31463,-6.50243,-8.32136,-11.14805,-32.23737
1.92515,-15.26426,-10.32722,-16.64086,-24.71273
-13.39155,-20.61179,-17.70470,-19.29792,-11.47197
-31.83796,-17.13435,-18.14621,-17.71578,-17.79658
-22.94302,-15.08340,-19.89077,-9.96999,-31.60210
-18.36467,-17.65369,-15.60713,-5.18214,-33.02350
-31.01302,-24.60937,-22.11705,-15.53686,-26.85776
-33.67140,-26.82825,-35.47527,-29.36556,-20.45131
-30.11307,-24.16165,-30.53278,-34.23373,-21.72261
-19.80847,-19.48097,-25.64781,-25.89403,-23.04561
-5.76290,-17.03910,-23.00311,-13.15557,-20.15539
-12.12093,-24.86095,-19.81648,-10.09186,-23.12192
-18.44866,-25.83820,-14.45866,-14.56964,-19.77893
-8.84489,-17.32867,-2.84645,-23.33259,-11.20060
-13.33823,-16.70958,-8.52240,-23.63300,-13.27887
-29.38247,-18.91377,-18.39917,-11.48374,-21.24705
-21.04658,-15.67477,-12.94177,-12.18991,-26.52748
-7.91899,-9.44043,-5.76999,-24.60551,-24.42077
-16.30775,-4.86285,-6.85280,-23.53973,-16.94556
-10.23485,-4.18792,-18.72984,-10.23095,-6.98143
1.15874,-13.70000,-21.16639,-7.03248,-0.99072
-13.79699,-26.50683,-18.23663,-16.02174,1.01451
-15.52613,-23.10839,-24.06894,-15.57039,7.39797
0.41050,-16.23311,-23.86236,-8.53454,1.52397
-5.46135,-16.35063,-25.81299,-8.29961,-12.68341
-21.62130,-16.20431,-29.31455,-11.18034,-11.40154
-26.01486,-20.34430,-28.11922,-17.33276,-13.06079
-25.00780,-18.25078,-24.98230,-20.37573,-22.41824
-28.22509,-9.84686,-15.49756,-17.30410,-19.51575
-21.73278,-12.74111,-15.91828,-15.50387,-9.19566
-7.56725,-17.57592,-17.61119,-13.45562,-11.01128
-14.96810,-16.91198,-13.07372,-14.20556,-24.74778
-16.48117,-20.94544,-14.95023,-10.95942,-17.40208
0.42558,-29.24070,-10.92328,-6.50330,-0.85370
-7.48557,-25.88008,-11.62162,-21.44312,-13.09749
-19.57972,-7.62286,-13.70148,-31.21515,-22.27086
-14.37727,-4.39699,-6.93252,-16.39233,-10.73123
-19.79309,-22.23935,-13.90768,-10.75365,-14.57986
-23.11214,-28.84817,-19.57384,-26.27957,-29.99787
-12.49667,-21.23619,-15.23260,-33.75698,-24.05005
-14.15532,-15.46131,-8.90710,-20.08546,-10.64039
-16.71199,-15.92858,-1.79792,-6.09453,-15.76495
-6.34882,-18.77537,-6.64880,-5.16514,-19.44501
-12.63697,-17.86294,-9.92170,-12.81208,-8.36494
-22.94033,-13.42592,-8.69278,-15.91333,-1.60357
-5.80428,-5.18930,-8.69871,-6.48736,-2.90446
4.48639,-1.77204,-3.14536,-0.28667,-3.59089
-7.14002,-8.12952,-6.51095,-2.03802,-0.01929
-15.93264,-14.75473,-16.71777,-6.45252,-3.91241
-19.41606,-14.70811,-25.05105,-10.18458,-16.69825
-15.74605,-8.69273,-21.58852,-0.39463,-16.59613
-10.81459,-12.09992,-10.59507,-3.62714,-12.91277
-15.95575,-20.44641,-21.50810,-32.06230,-22.01448
-24.64847,-16.06356,-28.43809,-31.69432,-30.09182
-25.29836,-9.63377,-16.58733,-0.97044,-24.90644
-11.20651,-9.35726,-10.81111,6.17634,-7.17822
0.96151,-10.96791,-7.82413,-10.31547,1.99647
-5.99796,-12.24311,-10.03561,-10.31009,-6.11481
-16.37417,-9.87743,-9.28696,3.78935,-7.25617
-10.21171,-3.28959,-3.98465,5.11000,4.18675
3.09094,-1.49414,-7.87585,1.51033,11.43602
-1.08315,-12.10694,-9.29673,-2.54691,4.42070
-8.66900,-11.99754,-8.26965,-8.48202,-2.56063
0.47560,9.17283,-0.30483,-4.70450,3.79028
2.60916,12.82124,10.94437,2.52773,8.68449
2.40437,-2.56597,8.70731,8.91638,13.54947
8.86096,-5.90291,3.35412,7.94300,12.28363
-0.19726,-7.46843,-9.62057,-8.95711,-8.36804
-3.65827,-14.21845,-16.87096,-17.48431,-12.38996
6.64622,-7.82294,-2.36226,-6.55964,5.24255
-0.67811,6.61385,7.28629,2.34868,2.66535
-16.31533,6.64996,6.25288,0.48457,-19.98772
-17.64766,-2.64562,-1.63992,-4.85493,-32.23455
-14.85622,-5.90438,-3.77813,-11.15615,-24.59883
-14.45556,-4.63437,-0.15136,-17.70361,-12.19382
-8.32380,4.98359,-9.23764,-18.77542,-8.74504
-5.41393,14.87576,-7.73131,-17.81221,-10.79092
-3.87124,9.30392,0.48448,-16.07423,-2.97905
7.99163,3.83665,0.99101,-11.81056,7.71669
6.12851,5.83739,7.32018,-11.46797,-1.66762
-11.84431,8.42846,6.80421,-5.70755,-10.50309
-16.53794,17.60778,6.38848,2.11052,-4.69299
-14.75005,26.31795,16.17458,1.49604,-8.87489
-19.70926,24.71478,24.07612,12.21828,-15.00396
-21.71849,23.48363,23.47830,23.57080,-10.55745
-9.04948,30.85397,11.68011,12.32283,-3.34392
-2.35270,24.13213,7.76271,-2.66807,-8.33415
-18.25841,3.08281,10.12268,-0.35038,-28.22236
-23.99459,6.69835,10.47087,19.11679,-29.72348
-22.50659,18.55859,14.59511,25.45921,-20.02588
-26.77657,8.75624,6.46283,7.10644,-20.81322
-17.03456,2.84005,4.63129,2.19918,-17.30530
5.13576,14.86900,16.20465,13.09130,-1.71566
19.31635,25.60669,16.82579,15.00505,15.20433
16.57409,21.67705,17.52813,11.95958,18.52647
33.43115,13.67234,15.36432,12.76656,36.74795
72.22463,8.00570,15.16142,20.64625,74.61412
83.57587,4.30688,26.60209,28.75229,83.57281
61.14549,14.36826,30.80814,28.42740,57.13887
36.05213,23.61317,25.85960,19.68207,31.47344
15.07441,19.88325,18.49342,17.27736,17.28681
15.51381,21.04050,23.43989,29.36546,23.54742
30.00585,19.99288,27.28622,27.77326,34.14262
32.16883,14.19375,13.95343,10.40150,31.69417
30.04607,14.98009,12.95936,5.72894,32.34374
45.31376,11.35310,19.32845,20.56881,48.71619
63.00095,3.36658,17.40290,35.11244,60.80125
51.48430,1.20256,10.39523,23.00600,46.23491
23.87444,3.08688,-1.66105,1.82627,24.75499
6.57441,6.29899,3.08790,-1.59533,13.61516
-5.54853,11.14168,10.33240,1.85605,-5.36833
-8.70750,13.98775,3.92498,3.31900,-19.27778
-17.55340,9.36997,2.80788,3.64279,-20.33559
-27.47187,10.83831,-0.41652,2.72171,-16.72862
-20.99285,14.73624,-1.97376,-0.14789,-17.79606
-14.50748,-1.45641,4.74876,0.61529,-21.23442
-13.04164,-7.74837,13.62849,7.08268,-13.80415
-9.01370,14.40114,22.45789,3.79194,-9.11130
-4.36285,21.14569,19.30464,-5.70305,-12.52266
-14.93456,2.16381,15.29703,-11.94925,-18.70835
-34.96097,-3.25584,12.23611,-19.28392,-28.78278
-31.47596,10.21236,4.68368,-15.15359,-26.16556
-24.18783,7.49521,-0.65587,-8.16275,-20.97435
-31.45015,-6.83179,-13.06942,-13.87320,-30.47480
-31.24940,-5.30843,-11.21652,-10.26452,-33.90133
-28.79522,5.30956,4.77354,-4.86543,-25.38537
-27.57490,12.68122,3.92953,-14.42070,-22.02459
-15.49499,8.22786,0.42222,-12.36770,-23.48104
0.27978,-0.85004,0.35976,0.62962,-17.29524
-4.14583,-0.70266,-2.25896,-4.75395,-14.17826
-21.99610,-1.79225,-12.14443,-16.37218,-19.28807
-15.35572,0.73821,-23.10961,-11.87414,-9.87257
8.41384,10.98019,-14.75344,-3.21310,7.30101
8.70001,7.77434,-7.01423,9.67775,6.95550
-13.84670,-3.01229,-1.41726,23.76459,-3.68744
-20.30492,2.14802,11.14495,10.80682,-5.78908
1.43678,14.94979,13.20916,-4.49815,2.01950
9.16034,9.94092,15.27314,8.93241,-0.84072
-9.10265,-1.35734,13.84201,21.59462,-14.07154
-18.39253,3.50462,5.28137,13.88962,-16.49484
-23.35996,10.25906,1.09744,-5.42011,-20.57456
-23.77456,10.76717,0.11599,-13.52389,-20.28408
-8.13789,7.97150,11.68066,1.80624,-7.21704
-8.94321,2.17207,17.04721,15.58813,-11.21333
-23.34197,7.95113,9.51191,14.98533,-19.63795
-15.16330,16.97733,12.25838,11.25856,-12.72361
3.05978,15.74448,19.31243,13.24090,-6.52197
2.78221,20.03326,26.38915,18.67967,-6.99994
-11.88893,25.83706,23.24538,13.61488,-11.95996
-32.15222,20.43817,15.22453,-0.31338,-21.28240
-46.01466,14.83844,20.73324,-0.22478,-27.61613
-25.68314,18.83614,22.43779,22.05617,-18.73424
-3.69458,26.86096,21.35889,30.65156,-13.45305
-22.91866,28.76806,17.80765,9.98197,-28.01615
-29.21400,23.54019,6.12814,2.11880,-22.59624
2.11070,15.21726,5.04229,14.23316,8.94800
21.81396,11.70809,14.16598,24.05577,25.89727
26.44505,20.23011,29.53271,29.46201,32.54665
36.88514,32.62595,34.41858,25.41136,47.20800
38.26600,28.96454,21.76721,12.71848,51.31322
20.30990,8.42418,16.32800,3.04249,28.75037
8.65898,5.79395,14.07288,12.60418,10.46864
-2.75885,19.61519,13.73149,29.31761,8.94624
-31.27083,11.75086,11.01998,20.23474,-4.77548
-30.29860,-0.78504,3.92940,5.45336,-16.86537
-8.45867,0.88816,12.88492,6.92492,-13.61235
-20.69591,5.65704,15.68675,8.67514,-9.86149
-19.80018,17.31612,7.23801,9.44021,1.47059
7.62451,19.31083,6.66734,6.91771,4.12223
-0.54405,4.80386,5.64586,5.30483,-10.10696
-19.16255,3.73783,17.32275,22.11557,-6.84707
-0.50701,17.81462,25.22681,28.75417,13.62162
15.16268,23.29113,8.84784,5.41232,18.05221
3.90023,15.91004,-3.26763,-2.45271,14.66289
4.88266,7.00447,0.68798,18.38022,24.74219
24.54761,6.11389,9.69040,18.16076,30.53664
32.17839,19.22349,12.15081,-0.00145,23.99235
22.66872,35.36481,20.23415,11.73494,20.48355
10.75215,31.88802,31.61038,33.58695,19.98814
9.78913,23.35246,27.12392,34.97541,25.78452
12.61856,28.30115,29.54122,30.49000,29.24211
15.26914,28.53188,33.28373,22.09465,22.94252
27.54237,21.24465,28.77973,13.74058,30.76338
25.76990,17.85889,33.13186,20.01853,37.32349
1.61338,20.80593,31.28813,30.90119,18.35111
-6.32692,21.80170,25.79073,24.43761,2.03769
9.35506,14.03005,21.60727,8.71551,6.56588
16.23216,17.86567,20.71970,12.36159,19.08019
9.73008,31.22235,28.59681,23.12268,19.49647
17.91901,24.87213,18.74368,16.15058,8.77045
28.62241,9.48995,6.98772,3.38985,5.10969
18.52265,9.24429,10.91555,1.14220,7.69614
10.13851,10.91107,7.87785,11.04820,11.09359
5.20703,4.23949,5.16183,20.92258,12.46288
4.42316,13.12921,5.94539,19.49523,16.41999
20.20978,24.87085,3.37803,11.37204,19.70228
20.76386,12.12667,-0.38854,9.34859,8.48429
10.24237,10.99043,8.02071,20.42768,9.07869
18.07473,27.60199,27.25893,25.73236,27.52083
20.03105,25.33733,21.63252,17.12682,24.56913
14.06181,18.10915,11.23880,12.64773,12.89968
26.58366,20.30633,18.51799,12.08013,26.77494
38.65331,16.12332,17.24769,14.94270,40.79426
24.74069,9.04282,14.22925,20.36377,22.39712
9.21736,11.89800,9.61616,17.09130,2.33318
5.60932,11.83509,6.67672,10.94034,7.27348
-4.39877,6.71167,22.83822,11.14592,13.47019
-2.09840,20.45837,38.54590,23.34219,16.63055
17.91492,33.17712,35.90663,31.93029,19.92822
27.55042,25.06169,18.65160,20.58643,19.17340
27.32067,22.13298,14.96526,13.60270,26.57099
14.04262,21.13706,23.54832,11.66661,26.58029
-4.62817,16.57945,15.38969,2.13063,8.55200
-3.29554,19.63958,13.93410,7.80963,-1.88972
9.37360,19.08862,20.60759,23.83959,4.74233
20.62673,16.96561,19.11168,23.50001,18.15763
20.93109,21.88121,16.76583,19.63557,16.86479
4.51099,24.65080,2.96577,26.18899,3.26268
1.08434,20.59315,-1.48328,23.53156,10.18363
23.76754,17.24794,13.65975,14.90578,27.60077
28.86914,15.69932,18.97757,14.80478,22.36071
3.07655,7.86696,10.79978,5.22703,6.24982
-0.99511,8.91871,2.86738,1.32810,10.37351
17.31719,24.78073,14.15257,21.23296,23.89286
15.91037,25.56850,27.50749,25.46356,22.78954
17.26688,12.87588,23.41791,14.32506,22.72612
31.30585,14.00577,20.43609,20.43591,26.82219
24.59586,22.04512,14.94958,25.55069,17.87031
7.51673,17.62390,15.27502,9.43043,7.55407
3.32090,11.53201,22.70616,-4.76638,10.69488
10.40687,18.43836,16.17078,6.60523,20.09670
21.20525,24.07423,12.52088,22.47436,23.50861
23.97537,19.67644,18.56637,23.49381,26.05041
18.39060,14.01764,25.44060,26.30982,27.22165
14.56660,11.35602,26.37587,24.25841,19.51672
17.60302,16.24098,21.36070,10.91226,21.95436
16.97396,18.54815,21.31332,7.37507,22.72391
12.25468,10.21222,12.88138,16.39630,5.62994
9.91152,5.62417,4.62106,16.92759,5.65619
2.34180,9.64518,6.09572,2.57393,16.48213
2.75997,19.45812,7.35692,-1.74269,11.90458
14.23679,26.14663,19.26604,7.96235,10.63239
15.52504,18.64251,18.57806,12.66526,15.34746
10.52272,9.39432,3.70386,15.20634,11.60708
5.05302,8.98158,5.12640,16.04646,3.61309
0.02075,10.95612,4.05476,8.30599,-0.60448
-0.94114,8.76801,-0.84760,1.76178,-1.55889
0.86194,8.07362,0.12661,9.72894,4.01089
3.74161,14.60144,2.59433,17.88990,13.07288
-8.15023,10.97140,2.60655,3.82537,2.64525
-25.70359,0.70343,-5.93527,-5.02756,-16.99108
-13.66805,0.66804,-0.00712,13.26617,-10.21518
12.13219,-0.92783,10.43229,21.82636,12.25088
11.90643,-2.04198,4.60392,12.01807,13.63071
-6.33161,4.08739,2.81466,10.89394,-6.79269
-14.16328,5.42171,2.17974,12.10965,-13.88421
-13.06931,-2.08890,-1.19338,0.99714,-7.77803
-5.65096,-5.57396,-4.87283,-2.86167,-8.17926
7.00577,2.86803,-3.18873,15.50389,-1.23767
-0.16266,6.12691,5.78669,26.60014,2.00376
-10.53554,0.45132,0.30109,18.33090,-4.32957
6.46759,2.95175,0.32360,9.93082,7.63975
18.38882,8.90887,13.52808,4.88697,20.20474
10.72767,10.73071,15.49076,11.54571,13.60993
6.22062,13.35353,18.35524,24.78386,8.17509
1.85741,15.19854,15.25813,22.75611,10.45184
-2.70691,8.96951,3.97832,7.19279,9.89961
1.00220,1.00858,2.85222,-9.53392,-2.66307
8.01690,9.40008,6.21392,-7.09444,-13.73294
-2.32459,19.29964,9.58100,16.74751,-13.51224
-17.14916,13.91573,11.54745,33.23632,-7.00804
-0.68483,15.44459,24.30468,32.15771,5.95429
16.11043,24.16305,34.77067,18.93409,16.14429
18.11156,20.15922,23.74993,3.55763,32.55039
38.35783,10.42125,26.01406,8.08189,55.24343
73.26193,13.99875,37.96557,32.20003,72.57791
72.22722,28.64997,36.19308,40.10505,69.91335
39.32217,29.64719,25.67125,19.10663,48.52189
30.78702,20.98084,11.49601,6.57599,40.32069
27.18211,17.36041,13.15167,9.23745,34.59522
10.04368,10.92765,19.14506,8.73660,17.59379
10.09442,8.70610,15.80316,19.76059,11.84720
22.03794,11.52610,16.14210,27.10680,22.40895
25.73518,9.36893,16.96829,15.26412,31.19062
29.71566,7.50511,20.39562,13.64151,31.68527
25.87895,8.90372,15.11644,16.31626,24.37509
6.92273,10.82191,3.44239,2.51538,11.93464
-0.21937,9.28429,7.26652,-7.14226,6.13364
7.78928,7.10241,10.49913,5.76079,10.75784
6.70997,1.30529,9.08004,15.67240,10.09071
-2.66346,-6.46945,2.78393,5.72784,-0.57723
-7.06985,-4.13964,-9.38672,-0.71644,-4.63328
-10.63763,-7.65857,-9.90292,-4.78168,-10.34061
-6.17473,-12.45607,-6.08194,-5.75731,-17.49465
-13.22332,-4.16034,-4.87908,7.00022,-28.29925
-34.56583,-6.53994,-16.78187,0.69015,-40.07171
-53.31249,-12.76178,-35.90367,-22.12734,-57.69954
-48.19841,-7.79915,-32.04538,-29.20427,-54.96219
-32.37423,-11.21411,-24.43152,-31.14398,-34.51437
-18.24272,-15.36426,-19.27445,-25.59730,-19.74973
-9.05734,-7.10339,-12.15608,-10.32617,-14.61704
-4.81706,-7.00327,-17.07066,-10.55185,-7.93911
-0.68359,-12.41409,-14.05759,-18.66205,1.32986
3.16246,-9.14022,-8.01340,-16.99509,2.58755
-2.70175,-14.87662,-9.49563,-21.50886,-9.75592
-16.81341,-23.09269,-10.49159,-27.53506,-22.51153
-19.75040,-12.05428,-16.44375,-15.60723,-20.13094
-13.48281,-9.75561,-18.80177,-8.72396,-16.77185
-17.42410,-22.78357,-22.71641,-13.93712,-23.61236
-20.30819,-20.42231,-26.86255,-12.76505,-20.79520
-15.02681,-15.89782,-22.83195,-16.29538,-12.00054
-11.94875,-21.32187,-16.89923,-18.80105,-7.78427
-13.38280,-21.66279,-2.15840,-13.53982,-5.58180
-25.34070,-20.77357,-4.61371,-21.54228,-24.71780
-41.63166,-24.08497,-26.72531,-31.62960,-50.70044
-44.54808,-27.53075,-28.40704,-27.46219,-44.34321
-26.78518,-23.48590,-21.01517,-20.23412,-22.83238
-12.00369,-13.91212,-20.20440,-19.76771,-21.44438
-24.65416,-12.11028,-24.50877,-20.64395,-31.18847
-30.92168,-14.54909,-26.40955,-11.98388,-26.00420
-6.68232,-19.87389,-18.15614,-10.11515,-10.02385
12.88085,-21.66217,-14.12035,-18.54118,1.87049
2.64310,-14.94897,-13.57480,-12.26183,-0.18226
-15.29420,-18.82949,-18.74882,-2.66410,-12.60524
-9.20713,-22.09968,-21.11345,-7.12052,-8.81580
5.33489,-14.46568,-8.02732,-16.79160,0.91320
4.43441,-13.24763,-9.39104,-20.23767,-2.98674
-0.79918,-13.48511,-16.06908,-10.59549,-3.53955
-2.60737,-8.97227,-10.90658,2.68757,0.34474
-2.20516,-6.82813,-9.66461,3.84689,0.37025
-3.47992,-8.51866,-7.01367,-5.45294,-2.35061
-9.66707,-8.67760,-11.42130,-11.37091,-8.52088
-17.86034,-7.72904,-19.83586,-17.51006,-19.42248
-18.65302,-10.99283,-18.90621,-26.48630,-24.94701
-7.53075,-17.31104,-15.90199,-21.42897,-13.95176
-11.81792,-24.88514,-12.18013,-11.37201,-10.89163
-34.41979,-23.98255,-19.77104,-11.77952,-26.67191
-37.52841,-21.62060,-31.09514,-17.14632,-32.94738
-22.61607,-31.80636,-31.93777,-25.98962,-26.82385
-14.11093,-27.44635,-27.83778,-29.51301,-23.46490
-25.40107,-16.17580,-22.99926,-32.43779,-34.12188
-48.23637,-29.91280,-30.60970,-38.12445,-50.87214
-49.70678,-41.88407,-29.44428,-24.78513,-42.30578
-27.29013,-34.21568,-10.21779,-11.18418,-16.53225
-3.60380,-16.98095,-1.02593,-9.19509,-2.48115
3.21092,-1.71930,4.19353,2.22150,-4.40247
-8.41350,-7.03015,-1.71675,2.49542,-13.06399
-12.12874,-23.24271,-14.65721,-13.89361,-10.25803
-1.77675,-22.94283,-12.11343,-13.42894,-1.34459
2.34989,-8.08482,-12.48142,-3.59863,-4.78298
-9.30855,-6.08551,-15.48955,-14.75188,-16.40899
-26.70445,-19.34247,-16.40713,-28.91520,-21.62367
-26.48349,-22.37207,-17.97347,-21.13918,-15.30291
-13.21870,-14.14512,-18.03038,-15.82501,-12.29423
-10.97926,-11.20230,-27.89688,-22.00097,-16.14816
-14.09584,-18.91093,-27.92938,-19.20478,-16.73688
-10.97861,-25.13232,-20.32205,-15.24791,-16.51217
-12.25086,-19.06849,-24.08686,-17.53082,-16.11908
-18.69834,-15.42558,-21.68756,-13.92239,-15.18863
-16.75970,-20.64390,-20.19770,-8.74313,-15.65586
-14.95518,-22.52271,-20.28614,-10.32143,-15.10437
-17.51677,-16.10832,-15.39041,-9.16181,-14.38850
-6.97145,-7.77362,-16.58484,-1.93611,-13.20185
-4.11146,-12.94082,-19.70390,-8.43094,-17.24200
-11.84108,-21.03829,-24.25804,-20.26640,-16.74541
1.07743,-16.91412,-17.47743,-12.15620,-0.34315
13.05366,-16.18552,-3.05711,-0.53794,9.32017
2.43135,-16.48998,-4.38421,-2.22136,0.05489
-18.89924,-14.21991,-12.38657,-13.51762,-17.97860
-30.32766,-22.05275,-20.37122,-26.15342,-24.50316
-9.45098,-22.96848,-14.70270,-25.56799,-2.87832
11.16508,-12.94298,-2.78984,-18.19216,14.10387
-3.77300,-19.59568,-14.12230,-22.73208,-0.30747
-17.19683,-36.28066,-22.88835,-32.43416,-14.63578
-1.16892,-27.95601,-13.88042,-22.75949,-3.95196
10.48864,-9.09532,-5.63062,-5.78025,9.93285
-0.53648,-16.31000,-8.18517,-17.69402,2.20771
0.65364,-20.61647,-12.61881,-31.98839,-2.65997
15.82477,-9.73923,-6.08966,-18.93423,10.28791
11.68390,-19.33900,-13.35583,-11.60601,10.54754
-2.21000,-28.29130,-21.49648,-18.22191,2.00709
3.22194,-14.70462,-9.63875,-18.49511,12.94608
29.77388,-9.75971,-12.02348,-11.20846,33.41967
44.74900,-17.94893,-13.87658,-2.05821,35.67724
31.63845,-18.74087,-2.00701,1.98008,25.33636
17.81228,-15.83011,-0.40094,-2.54331,23.14189
15.37164,-14.21148,-2.92432,-10.80805,17.86194
17.82706,-8.46741,-4.78882,-11.07283,3.27260
22.25530,-11.94348,-4.73268,-11.86397,-1.79022
27.74220,-19.88931,-7.83962,-17.51722,15.43152
33.59791,-11.33673,-10.27350,-1.78260,40.42016
28.94667,-10.73665,-7.86566,13.53784,43.38195
30.42471,-24.79222,-15.79169,0.49252,41.04143
45.46467,-24.81705,-11.82765,-5.15499,53.31007
33.38941,-16.37454,-0.87738,6.40226,48.12455
12.07172,-11.32892,-9.98725,10.14616,26.42943
17.71093,-12.09690,-16.75445,4.60480,14.21859
17.55976,-20.46849,-18.15066,-1.52012,9.46097
3.37701,-22.68247,-16.02924,-5.06855,8.43683
4.32066,-17.15619,-13.31069,-7.39290,5.13818
12.26911,-16.28165,-20.39918,-13.23749,-1.04504
3.85316,-21.63644,-20.00427,-24.30721,-7.88758
-3.81218,-22.32869,-13.96445,-23.48230,-10.69302
6.85267,-14.49102,-6.20832,-6.80673,3.28780
13.15734,-14.35170,-3.02829,-4.85362,19.02550
7.09868,-22.04099,-8.80976,-14.11698,16.23022
3.94734,-25.43705,-2.74579,-11.54227,1.80869
7.78985,-20.47651,-0.95456,-4.41065,-2.40662
10.15963,-10.03048,-6.99237,1.53025,10.69205
4.10615,-8.75526,-7.20818,-3.59863,12.44584
1.82296,-13.82845,-13.11900,-22.08540,0.27819
8.38782,-16.54001,-11.67511,-27.69739,3.89549
16.29503,-18.74962,-7.60006,-10.40367,21.34628
23.64231,-19.47824,-10.66513,3.95990,29.11054
18.98030,-22.13318,-11.32590,-6.40131,17.68924
7.77349,-22.40376,-15.79852,-19.18745,7.08042
11.29853,-16.55122,-11.89761,-14.72720,11.30398
22.03289,-6.71872,-1.92509,-6.15191,19.65593
18.78899,1.27961,-0.18193,0.46130,23.44673
5.56677,-4.29032,-0.66452,1.28845,17.46732
15.35190,-6.53798,1.31094,1.05104,19.86298
41.47692,4.79462,12.63508,5.38087,36.51736
40.12615,5.59050,12.63346,3.79891,36.55528
15.13444,3.15563,2.90437,2.78762,21.28012
8.51737,11.31479,7.23591,3.78843,19.09078
25.51930,9.16328,2.19633,-4.57923,23.77509
32.42498,-2.54339,-4.65266,-12.58370,16.55563
15.60135,2.30970,2.25513,-5.48779,5.41686
4.80111,14.76258,5.68232,9.13066,4.53669
4.25600,7.14834,7.72149,11.77342,2.26143
6.31559,-0.90223,6.70310,10.36978,2.45636
14.28067,8.49425,3.20157,6.98062,13.13198
9.18295,10.88465,-4.13240,-10.83787,12.66552
0.42068,4.19906,-7.54178,-12.14302,3.52139
10.63127,3.22267,7.71541,9.86124,8.21798
25.70583,7.79733,14.07763,17.84194,22.82550
28.38353,12.74977,8.86046,10.93814,24.44143
14.82487,13.60804,7.79598,3.08245,9.59727
5.12593,13.19748,7.40720,0.67134,10.91962
19.85056,10.71048,15.16824,10.88507,31.82472
39.79876,11.19643,15.04884,25.45802,38.62780
30.99054,19.24852,3.31319,23.52559,25.72718
2.84785,16.38626,-7.89962,-1.11929,6.59340
0.79932,4.18675,-17.91028,-19.68425,-1.17045
20.22946,-0.59901,-11.83332,-17.33752,6.48106
22.53296,4.39330,-5.26845,-9.03284,13.79797
8.81411,13.32597,-4.82334,0.86700,17.29952
0.74425,9.01561,0.89994,5.80945,12.86291
12.45934,-0.84801,-2.08152,6.63693,5.83031
26.38963,6.73514,1.79629,8.36043,13.73106
14.19594,19.10186,10.72847,4.52103,24.43833
-3.85386,15.31387,4.08711,0.86704,15.54076
-0.90138,2.65208,-6.06115,0.60837,-0.36694
13.90625,1.55429,-14.19355,1.19921,6.06466
22.18911,9.92329,-13.30492,-1.05199,18.71794
24.59673,14.96139,-10.79363,-7.47176,18.13565
33.61873,16.43528,-13.55803,-4.55859,23.87122
27.73587,4.85961,-14.28592,5.86451,23.88362
4.89341,-6.84297,-20.38025,14.57359,15.68816
14.26432,6.32866,-14.77290,21.63929,30.67235
43.84331,21.19051,-2.70185,19.59519,44.17569
39.51914,22.02415,0.24800,14.17251,27.72892
12.75631,21.16686,13.21548,13.71769,8.70012
-0.59389,16.09425,14.09851,5.48051,3.28323
-6.07472,3.57142,-2.36697,-9.18574,-3.36218
-7.66184,-0.57947,-6.06854,-9.21014,-10.34401
2.90778,9.94975,-1.77745,2.94310,-2.21245
5.54330,13.07544,-4.13215,3.36424,7.66983
0.78034,8.16252,-15.44654,-2.57204,7.61509
7.47220,6.22559,-15.17481,-0.38176,10.58244
17.01059,-0.70267,-6.51741,3.90437,16.82193
28.76210,1.78992,-2.97574,14.19514,22.58898
28.07820,15.04306,7.14735,12.22001,21.43204
5.70910,15.05050,7.30535,-11.07905,12.50729
-2.50679,12.48814,2.87824,-11.05322,7.86544
8.52731,14.45445,7.53480,3.99610,3.58501
16.78623,10.62035,5.52029,-2.89084,6.14631
18.29314,5.90791,8.06299,-5.45155,21.46114
16.63124,5.74303,8.92173,11.81582,27.02078
16.77250,7.66162,4.32930,23.96508,17.48596
14.66929,9.79498,10.82483,24.16579,9.47990
8.87452,18.22738,15.45133,19.44987,13.23195
2.18535,20.43996,13.00366,4.61560,11.40468
-6.01385,5.81465,0.17402,-12.63684,-10.21622
-10.89223,0.85761,-9.31889,-11.18662,-20.83432
-15.15164,8.11284,-2.92835,-0.88736,-10.70499
-13.42252,8.59862,-6.23487,-2.15605,-6.82398
1.40264,6.55646,-10.91955,-11.44849,-11.76146
12.41861,6.22896,-7.33214,-10.44876,-6.29326
12.71032,10.47744,1.69257,12.10881,10.82791
8.19863,19.88402,16.76979,34.02560,16.40372
-0.20928,26.64353,15.96212,37.30149,8.13104
-6.61699,22.98384,13.13336,25.70991,-1.31337
-6.73105,11.16997,19.92273,8.52319,-10.91367
-8.26321,10.65213,20.49686,9.69254,-10.73138
-24.81039,14.27787,12.33470,15.14435,-15.66824
-39.02373,3.31375,-7.61676,0.41283,-39.47818
-27.95655,0.28031,-13.91201,-7.36674,-46.07710
-9.46393,15.91161,0.33171,0.85393,-23.73301
-6.60366,23.95458,7.62295,7.38922,-8.59252
-17.50800,15.41719,9.01407,11.66925,-14.97155
-25.16451,11.07274,7.90698,15.90721,-22.45147
