EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-12.30673,12.95053,11.85739,9.04602,-10.50923
-12.61906,12.65687,17.44370,11.16472,-7.01013
-10.22702,20.46711,21.17444,20.28345,-1.41488
-29.58188,0.45356,-3.61118,6.95689,-22.30795
-35.22778,-10.87219,-13.23326,-3.71649,-33.21078
-10.24835,5.05387,13.53628,16.31014,-10.41550
-4.77100,1.86027,17.83389,20.78361,-4.60612
-0.63803,7.38426,13.92325,18.56783,-2.88955
-11.88263,-0.07012,-3.48782,0.05765,-18.39293
-22.06977,-14.58801,-22.23232,-11.27770,-29.82456
-10.16863,-10.39089,-14.39624,-3.52294,-15.72022
-6.95460,-11.82927,-6.64467,-13.79122,-12.55646
2.18656,-6.86182,-2.34651,-7.86306,-4.93843
5.08063,-9.37490,-6.56873,2.98969,-3.74083
21.55590,3.13787,11.62438,17.88646,10.03378
36.46309,20.06777,30.20052,31.76509,28.04782
6.00094,-0.23477,0.15587,7.96691,5.60441
5.20863,3.29967,-6.78571,8.19240,7.59009
12.79011,6.56948,-1.24163,13.00956,10.83852
0.23418,-8.69616,-8.84102,2.12565,-6.65119
1.11023,-11.39649,-6.87670,2.79340,-7.56658
-12.78408,-28.12640,-20.11944,-20.76000,-24.79634
-1.35161,-21.50697,-7.09175,-11.04391,-19.41053
12.36028,-15.05412,6.84918,14.13144,-9.40107
-2.59904,-29.41697,-10.08762,-4.86679,-24.80354
7.47449,-16.34317,-1.99499,-9.01550,-13.34257
13.66256,-14.28378,-0.39393,-4.34819,-6.76192
20.77851,-18.04978,-8.14149,2.29715,-3.00930
26.07342,-17.60545,-7.43577,1.21855,-3.33681
17.79395,-10.58300,-4.25524,-8.96956,-13.25522
21.09506,10.55359,5.42687,0.16287,-1.93102
-0.60957,-8.28327,-13.39985,-16.27809,-14.87437
-2.08976,-8.99128,-14.40490,-15.96421,-17.66794
26.55185,24.81144,10.44146,14.69768,9.13884
17.94766,19.39572,-0.83403,2.03343,2.88852
6.24577,9.85387,-11.69854,-17.66397,-10.33474
6.83564,14.46718,-6.31172,-18.06782,-10.82844
17.85821,24.05214,5.06399,3.61175,5.73848
19.42301,20.48455,6.21494,19.10135,15.45174
4.72775,9.90658,-3.61042,4.88835,5.90919
15.09288,23.97785,6.31628,9.79929,15.53266
7.53619,11.97858,-4.97732,-2.00768,2.24449
-6.29361,0.71081,-20.55710,-21.68241,-15.14110
-3.93398,11.01167,-14.93900,-15.71985,-10.71942
-14.74409,1.80164,-16.31207,-20.59021,-20.43688
-5.49800,13.81552,-0.71172,-8.75880,-9.23440
-14.37895,14.94245,-3.29488,-11.72105,-13.41147
-26.34604,4.87004,-8.40684,-21.59667,-21.78711
-1.09972,21.86174,18.37116,9.91737,12.13559
-6.79702,18.12330,12.04502,16.93460,14.62013
-16.20496,15.13815,1.68159,7.75624,3.42862
-13.99059,13.18606,4.36819,1.77857,3.07717
-13.38685,10.35774,3.92264,0.26329,3.72594
-1.15784,21.33506,13.50922,11.40615,15.31468
-12.82467,5.41519,1.94901,-3.13816,6.94164
-19.84559,-2.95137,-3.84434,-3.85571,6.50161
-16.91563,1.23019,5.32997,6.98153,8.27636
-14.60177,9.39238,14.19561,8.11551,5.44873
-2.10221,28.17196,24.03939,21.25544,18.85385
-14.82460,13.39133,6.22875,10.25943,3.44550
-16.91141,6.70890,-1.52006,5.28295,-4.81948
-20.75243,5.67869,-9.88072,2.75372,-6.17051
-35.68237,-10.76812,-32.31359,-12.72828,-23.61843
-21.03414,-2.17557,-22.05458,2.52329,-12.98654
-34.11062,-8.09362,-21.55345,-5.02627,-19.50747
-49.26195,-14.95413,-22.87640,-21.25142,-31.97774
-29.18971,-9.59743,-4.86187,-12.21494,-18.07802
-9.35872,-7.00052,11.70693,-3.78946,0.20760
9.21613,13.60624,36.80826,16.18433,19.77293
-12.84392,2.10885,25.54666,4.33763,-4.88578
-34.83098,-14.86619,1.02975,-17.33282,-26.32650
-18.45723,0.30860,2.16634,-9.62321,-6.83660
-6.85056,7.08665,-1.36096,-5.09648,2.19425
5.08961,6.75276,-2.60251,4.57489,8.95628
1.92374,-3.61042,-10.32773,2.01677,4.62155
8.96370,7.12714,2.05673,13.46747,17.23819
17.17636,13.81121,22.44007,30.35162,32.89175
-13.78984,-18.54948,9.74194,5.35396,1.13112
-10.77862,-11.26527,24.25205,12.57666,-0.66863
5.40287,3.01201,37.97512,26.73079,13.12045
-4.00993,-8.54838,16.53184,6.30406,1.15412
-18.14250,-9.73242,-6.88452,-9.12851,-9.58586
-38.09997,-13.43919,-28.99975,-24.49842,-22.81458
-16.08535,-0.41754,-16.01991,-9.68925,-5.35438
2.66364,-0.68592,-5.02130,2.07915,7.27587
-14.09018,-11.19090,-15.63640,-7.42603,-2.19204
-13.72101,-1.84036,-2.50848,6.01791,4.36532
-16.50614,-14.93888,8.13743,7.17726,-4.89320
-12.11676,-14.20732,20.95991,8.40809,-3.62582
-7.04820,-2.10793,28.51815,13.55013,6.66752
-6.96825,-3.74663,21.08809,13.18422,4.62606
-0.70377,1.58899,15.25111,14.98235,3.89127
-26.20116,-16.30296,-11.97806,-19.54747,-22.53659
-24.63016,-17.05581,-12.36585,-29.16441,-20.95898
2.01016,-1.34385,8.43606,-3.05145,0.77164
-4.45519,-10.31914,-3.66721,-5.23361,-11.80075
-2.31590,-7.33019,-17.10321,-12.04136,-10.33917
2.08674,-7.58132,-26.42050,-19.50267,-5.04130
12.07677,-7.64610,-15.37291,-8.33269,0.81200
22.25769,-10.03784,-2.44746,-1.68872,4.84415
22.25387,-11.65103,-5.77390,-15.39089,0.28537
32.94071,12.52496,8.56342,1.56530,11.67336
9.18327,4.97521,-1.04539,-5.68575,-8.93465
-6.47013,0.58587,-8.75073,-19.56833,-22.88017
1.30148,18.06285,4.75845,-10.46519,-12.86508
-15.22054,11.57636,-8.37423,-28.01666,-31.75889
-6.15761,18.98790,-15.27613,-27.67896,-27.47280
2.02393,15.09267,-30.65678,-25.91631,-23.48035
6.18899,11.78000,-43.14295,-32.09144,-25.99310
30.30059,27.66965,-18.77684,-12.99815,0.00079
28.59352,16.15691,-4.18057,-3.33183,7.45853
27.03697,14.90134,-0.74859,3.42126,6.05508
24.94965,15.69737,-5.03674,-4.60735,0.20471
21.23093,9.12721,1.32793,-14.46432,1.34438
15.99669,8.77912,11.62624,-13.50972,4.44551
-11.60430,-3.28676,-5.74392,-32.49114,-19.75793
0.86980,11.71580,-0.21858,-20.26405,-4.94567
26.12909,22.62081,5.82697,-0.18459,23.38899
22.77851,12.08040,-6.82025,-3.95629,21.13262
18.94432,9.57631,-6.04014,-0.84554,17.96508
8.47652,-5.11443,-14.34252,-10.12707,7.18220
20.96090,2.17754,-5.54121,3.90841,21.80610
18.19337,5.60488,-0.31663,10.64041,23.74189
-12.00418,-7.61607,-14.33574,-22.48223,-5.93032
-0.62546,10.51630,6.63548,-17.32552,5.40460
7.51726,12.32780,17.87836,-1.76327,14.06291
0.69371,5.08701,6.27416,-3.70946,5.65083
-1.20545,3.07630,1.71757,-3.89922,8.26262
-2.14511,-4.24519,2.08457,3.40927,13.96410
3.84820,2.63373,5.44130,15.32387,15.62117
-11.78098,-10.01409,-8.47827,-8.86123,-10.26604
-3.17347,-11.51100,1.22442,-11.67135,-3.56091
17.70814,0.68122,19.36742,12.79363,21.80118
1.54371,-7.97527,3.36459,1.28296,4.19295
4.35523,0.45288,4.90960,-4.10088,2.66590
11.08693,0.54354,8.46133,-8.75936,12.08734
14.93417,-1.00531,5.62246,-7.79751,21.88739
13.41882,5.05980,2.94219,-1.88064,22.56014
-7.29204,-6.63420,-10.50966,-15.76835,1.90542
8.65317,4.50619,2.61388,3.95734,17.06297
21.39986,14.43973,10.34591,20.54608,26.11066
11.13003,10.24672,3.30556,11.05914,12.88602
4.00813,5.56329,-1.41381,3.66668,6.35891
-4.84591,-3.89358,-9.93190,-9.25582,-4.61254
13.77603,8.28305,8.84157,0.85139,12.32781
18.29122,3.25721,14.83994,-1.76567,20.06850
15.09237,0.06121,12.58702,-5.55184,17.56014
26.98560,14.70247,25.97665,15.11865,30.71349
8.88291,-8.57299,10.66193,1.92110,15.71177
7.91185,-16.91124,6.99244,-1.74514,11.43506
12.70151,-9.92046,8.73707,2.39654,11.51932
0.20973,-10.24068,-1.01612,-10.63184,1.33632
8.47536,3.95656,12.86535,-1.98323,10.82732
10.24537,1.50235,17.20071,2.46030,7.22121
17.10182,2.20972,17.93511,10.48894,13.02966
16.26678,-7.25000,12.47703,3.45028,12.08059
6.20274,-21.86292,-0.00123,-17.78284,-6.65737
19.23047,-5.46204,7.63249,-6.37819,2.60360
13.28410,-7.04816,4.67876,-11.88078,1.87642
17.27983,-1.80063,11.33952,-13.28355,5.29205
21.41301,3.99874,9.33435,-6.35914,6.35057
2.95021,-10.23937,-15.75775,-21.34631,-8.50634
24.64074,7.18570,-0.18379,-4.02974,15.13653
38.34708,15.17026,11.69542,12.15341,26.57852
19.46917,-0.58124,-6.18488,3.28936,9.48671
2.89972,-19.18357,-23.42840,-9.65884,-4.21219
7.00579,-18.87092,-21.70820,-9.99127,-2.05578
29.52106,7.49532,1.68934,11.46044,20.71319
6.03617,-8.16766,-9.22106,-7.31200,1.55364
-18.31690,-21.96298,-20.14201,-23.86866,-21.60920
-8.92500,-8.50982,-5.22009,-3.97389,-12.57016
-12.37706,-17.12297,-6.07847,-4.35733,-15.76873
-9.05864,-16.51158,-2.14138,-1.08752,-11.11350
-16.44341,-23.83775,-8.70394,-3.12398,-17.11037
-22.28600,-34.54907,-16.95189,-8.03428,-23.63571
-16.18040,-33.77862,-13.14000,-5.52576,-15.93058
-18.69058,-35.26629,-15.22500,-12.33893,-18.24669
4.05895,-7.32763,1.82280,9.41313,2.36822
-2.80438,-3.94742,-6.58194,5.18881,-2.45323
-31.71820,-20.68211,-29.70005,-28.15742,-29.54629
-25.32943,-7.00941,-19.80933,-26.46156,-23.69134
-28.41982,-3.64148,-21.81684,-28.32844,-27.80965
-15.31579,9.02463,-12.46650,-17.02014,-13.11577
4.15797,17.88194,3.23535,-1.37138,10.45803
4.55645,13.04178,-0.33436,-1.21166,6.77073
10.08403,18.36403,2.53300,5.84725,7.28985
-8.77188,1.19369,-9.19677,-15.71570,-3.16467
-15.43424,-1.31989,-14.66665,-24.74979,-4.00123
-0.40180,10.14247,-9.42839,-10.79927,-0.68121
7.71850,11.93725,-5.25934,-10.19662,-2.26571
8.73238,17.85818,3.38765,-7.33169,7.42569
-22.79143,0.42660,-17.97654,-26.14434,-15.91019
-22.55700,3.98453,-17.52972,-25.90968,-19.40354
20.43104,22.97161,16.60503,7.28415,20.84679
36.92117,18.79557,23.40790,20.14212,37.11214
29.05798,28.51778,15.37631,17.34231,31.80961
8.36263,25.57013,2.09809,3.90942,19.88954
18.42095,21.08313,7.24087,19.49673,33.89804
24.89700,27.54959,9.77194,30.08459,37.37015
-6.01377,19.93332,-11.12335,-1.84828,6.87338
-7.42167,13.92366,-11.29444,-3.11465,6.47661
-15.36428,-12.58749,-26.99260,-13.59809,-5.82445
-23.83324,-21.87525,-41.36280,-35.36599,-17.04770
4.85001,2.51695,-17.48175,-6.65937,12.36674
19.65132,10.71257,-4.13548,21.26044,26.70438
14.91501,11.79416,-5.53730,14.81756,24.58539
0.38568,-0.24959,-16.93394,-11.24325,9.23365
14.62645,9.17154,-9.08116,1.01006,13.38008
26.49012,24.47321,2.99917,20.37986,24.90936
-3.49755,2.14879,-12.04956,-9.66298,2.95093
15.83240,16.09637,9.93984,1.42574,19.22786
37.02977,27.26526,26.50194,24.15848,36.68237
11.98686,3.25154,1.69088,7.14125,14.15517
1.82617,-2.31045,-13.88927,-3.24709,-0.61249
-5.68069,-5.27042,-25.73173,-12.50158,-12.00340
5.55025,10.75702,-17.22603,5.97006,6.28436
13.60260,13.29894,-13.78270,16.12738,14.80009
7.09855,-2.31451,-20.39319,2.01313,-0.42133
21.87192,14.14898,-2.35084,20.59711,16.83032
18.29188,16.36244,-0.54314,28.07147,21.21145
11.83746,8.85366,-0.84216,26.91437,13.85200
-0.49910,-4.72679,-4.41753,21.49785,1.08852
-26.53754,-25.78608,-23.34328,-3.29346,-22.88453
-25.92383,-25.11489,-20.09361,-11.10468,-25.30821
-24.00013,-26.90129,-13.00649,-11.88843,-26.35155
-10.44707,-12.12622,2.22323,6.46260,-10.86898
-5.50308,-5.42523,5.92977,13.01411,-2.43723
-22.17124,-18.03896,-10.51638,-3.85969,-15.28490
-15.00002,-6.30023,-1.95446,9.43637,-2.44240
-18.55625,-9.55992,-1.33516,7.88152,-5.76698
-12.14789,-6.06171,1.63324,11.89366,-6.09357
4.41566,4.67852,12.17034,34.04059,8.36782
-6.44334,-11.60382,-3.08437,18.09151,-1.60010
-0.44557,-9.99060,-8.14126,7.67466,1.57649
2.96567,-7.84756,-7.38956,11.58298,3.00761
4.96041,-7.87809,-1.03234,23.84869,7.83505
4.39208,-12.54012,-2.74988,23.30876,10.26188
-17.68280,-31.29529,-25.64370,-9.43822,-15.41899
2.95209,-15.64458,-9.53998,-0.76545,-0.37974
28.21631,-8.48638,6.62443,19.38074,24.14547
23.28924,-13.86942,-6.94887,13.14858,21.44063
20.77859,-6.32477,-15.30831,5.58293,21.71066
5.73550,-20.79994,-26.36482,-10.66500,6.59429
-2.89432,-24.44513,-25.96541,-4.40532,-3.41270
-16.02437,-20.00221,-24.50279,-2.29374,-15.39087
-17.36178,-11.76704,-8.87029,-8.28149,-15.04237
-1.46780,1.92983,16.38115,5.58631,0.72943
-11.11204,-6.88300,7.08984,6.56197,-12.31044
5.95545,-0.72040,13.48809,22.89979,1.02387
26.11897,-4.37930,18.53191,26.03881,18.86974
39.01869,-18.28027,5.43451,9.38850,33.10009
61.85501,-0.73223,22.96261,29.43459,64.02305
51.91347,-1.99289,23.45160,32.86352,61.19045
45.85002,-15.65457,-1.35662,16.47359,54.51788
35.89442,-26.16428,-16.36231,1.67448,35.63852
26.06164,-29.32405,-6.89665,-3.36541,16.38471
39.44435,-19.31730,6.58998,10.40744,30.69664
24.65849,-34.05776,-21.40994,-5.94582,25.18303
18.08297,-25.10162,-23.54636,-5.73681,21.01171
29.71960,-2.04214,2.11727,15.25282,30.82659
14.97349,-3.73090,1.99616,12.25360,17.42732
1.67445,9.22168,13.90055,22.19447,3.17017
-13.49039,2.36828,17.26170,13.47662,-14.42030
-15.68279,-1.48764,13.61097,4.07484,-15.61442
-11.94914,7.83972,8.79983,12.91395,-10.89224
-34.09785,-11.46068,-15.32362,-6.41846,-37.38440
-26.76940,-9.16246,-8.18065,-9.32403,-32.03513
-9.22163,0.92919,7.30961,4.96755,-6.97479
-7.63759,-0.47199,3.84382,9.61259,-1.67136
-6.70253,-1.09735,-3.51128,3.39245,-6.16583
-2.16272,3.12102,-4.26906,0.57463,-4.68909
17.07979,24.66743,14.83684,19.55014,17.26135
-6.75154,5.96104,-1.39040,-5.59929,-3.38366
-35.34418,-20.38975,-26.30160,-32.37867,-33.57375
-29.21923,-20.71067,-24.22498,-21.71105,-30.67510
-45.51782,-38.68010,-39.22851,-45.76576,-48.32775
-32.03417,-15.62083,-25.88492,-42.46060,-34.27635
0.60150,18.18097,5.18243,-2.70802,1.09762
2.11962,2.84780,9.40733,12.39079,5.58140
0.32295,-5.70354,3.16218,7.50371,4.96905
-3.85221,9.51143,-14.07038,-14.73277,-3.55448
3.54672,23.52563,-10.76868,-6.42582,0.81096
-2.86654,-2.89486,-4.66633,7.25160,0.58180
-19.22904,-21.30258,-11.49262,-2.72830,-12.77529
-14.75479,-4.44119,-5.85309,-1.43172,-14.57035
-23.82865,-21.12457,-8.09039,-15.44735,-29.87024
-15.41903,-12.10890,5.46349,-14.29246,-22.58329
0.05379,27.63119,23.28670,8.11280,-2.35845
-8.04967,19.30365,19.67093,13.07159,-6.08060
-3.17689,9.44539,22.06286,19.67330,-4.98117
-2.29317,39.01482,20.83996,22.32997,-7.57807
-8.86420,53.04561,24.61477,29.06632,-5.21587
-31.17796,-6.01836,15.27667,20.76884,-20.92318
-45.56714,-30.94752,-1.42689,5.89755,-43.38253
-23.87481,19.26363,8.59711,17.58311,-26.31357
-31.30943,0.10691,-2.69154,-4.72555,-34.66645
-23.09233,-13.69228,5.89089,-8.97722,-32.44742
14.85752,43.43900,45.18597,36.07440,6.85235
12.06302,51.49687,37.89029,40.86299,11.20724
7.15927,22.49841,20.05851,24.14355,11.21231
-0.29448,-0.51180,10.45777,7.88973,5.45532
-2.70004,9.07694,11.25311,11.97836,-1.46643
8.51102,35.34116,21.75581,27.35166,5.92634
-1.20260,25.89859,14.48997,11.07877,-4.82014
-5.29249,14.32086,9.55307,5.93947,-14.03110
-12.61098,-0.97933,-0.15024,2.70583,-26.33382
-0.27252,6.12343,16.05076,13.80826,-11.25895
19.45883,28.66684,42.40104,36.60850,16.64613
-10.96786,6.81372,14.77635,9.81806,-11.83708
-13.74119,6.76202,10.15412,3.05351,-19.95661
2.88856,17.99336,26.61736,14.03157,-3.39159
-2.44084,13.51151,16.22127,6.94977,-4.82007
-2.08427,17.25149,6.32178,12.19092,-5.98243
-18.30464,-9.57561,-12.14499,-4.73683,-26.22388
-20.14435,-20.18554,-11.74280,-10.41374,-25.19833
-22.22933,-5.62371,-9.29930,-4.06187,-21.31688
-37.99373,-7.15930,-22.35347,-19.92555,-38.95355
-12.95104,-3.79618,-2.79979,-11.88464,-19.00384
7.92199,2.61378,17.33725,6.36290,4.49143
-1.13266,12.53876,12.36039,10.60979,-0.36951
-14.02158,6.52112,1.90477,-2.71943,-16.35560
0.48143,5.55738,15.52790,-0.75511,-5.20968
22.34864,25.75026,36.94399,22.27045,22.29680
-10.03603,5.33171,8.89279,-6.08379,-5.51550
-17.72672,-5.26299,-2.41298,-23.94135,-16.14879
9.34958,8.47290,14.85842,-1.39035,10.37215
2.92428,-1.08807,4.19451,0.97450,5.21553
-0.94823,-5.59193,-3.49460,1.00139,0.76534
-10.21772,-15.46876,-15.45493,-13.62426,-6.85466
-16.79088,-18.38065,-22.79642,-19.79721,-13.64621
-17.05273,-21.23762,-19.37792,-12.08784,-17.59795
-26.54457,-34.07998,-19.51518,-28.00944,-29.15956
-17.48875,-20.59033,-5.60441,-31.34234,-18.64307
-25.22952,-22.52257,-13.37705,-26.68821,-21.03115
-33.55418,-28.14963,-24.01257,-13.13076,-23.47412
-33.65709,-30.76681,-24.01675,-14.13612,-26.29933
-44.95901,-48.57086,-35.33571,-41.75587,-47.87340
-26.03171,-30.09954,-21.21739,-29.75950,-30.64999
-31.13159,-21.39257,-20.00817,-34.23173,-34.61929
-36.16686,-20.77420,-20.18401,-40.28202,-44.36013
8.40229,5.94363,9.54853,6.26600,5.13925
13.48396,-0.98421,2.78804,11.35903,19.25308
4.54607,-8.85834,-10.82728,-3.41688,8.10481
17.74763,1.88171,-4.87203,3.50113,16.11524
23.12437,4.56188,-1.98938,5.20801,23.22156
10.28987,-5.15476,-9.27124,-3.07930,13.01103
-14.82903,-20.73614,-29.34228,-20.01680,-14.45865
0.20662,1.27266,-14.22203,0.02583,-1.52473
9.43967,10.76419,-0.36867,9.83433,6.25026
-8.24382,-2.84806,-11.51442,-10.15229,-12.45409
9.72134,17.25489,9.92498,15.54186,12.33652
27.71561,27.00106,31.31896,39.93128,37.68129
33.36360,27.40867,31.78569,32.83295,38.30004
22.21788,18.98820,11.07536,11.03633,21.07857
3.06856,0.45919,-7.81604,-2.37892,5.45225
12.79960,6.55077,8.28695,9.78301,18.69468
10.15423,2.35876,8.51840,-2.25957,12.62737
6.58359,-1.79841,0.49610,-6.15722,6.20592
3.39285,-8.46566,-5.30876,1.47768,4.61904
-5.77081,-20.48250,-12.18252,-6.24681,-6.32126
8.15314,-10.09860,-0.45494,3.28805,4.86582
-8.27895,-27.89469,-19.98318,-18.81236,-9.81805
-10.04510,-28.61007,-24.12617,-27.69397,-10.84839
34.25857,5.57304,20.60349,21.08673,30.06313
39.70163,1.46809,30.12578,32.34172,31.48753
18.96779,-8.64316,10.03191,8.17378,9.48937
6.63956,-10.95482,-1.92895,-7.34585,-4.12252
29.72384,5.53830,18.78640,16.60044,18.01514
48.42446,18.99206,35.92176,41.20044,39.61381
19.64372,-7.32068,11.08059,11.51602,13.10503
21.41107,-7.83540,11.04617,4.12632,15.57192
32.27294,1.77479,22.11281,17.16662,27.82321
23.06977,2.57904,20.83327,20.60551,21.01840
18.99683,3.96766,23.19565,26.91197,25.06492
-0.99288,-20.13128,6.04888,9.96528,13.20426
-6.37504,-23.84385,-1.95914,4.72766,7.36004
-6.83143,-15.57929,-5.82326,3.53240,2.36928
-2.11621,-7.84118,-4.56264,-0.29217,1.14042
16.74140,5.79781,11.64026,11.95531,16.84495
-1.73294,-13.12623,-2.85242,-3.42536,1.69748
-2.12290,-14.54265,-4.03215,-3.75032,0.76419
10.92095,-6.78414,1.95658,2.45606,6.15951
-18.24175,-28.48626,-29.80702,-29.51207,-24.02507
-38.08922,-36.81655,-47.41242,-41.25180,-36.78403
-19.65751,-23.99791,-25.61163,-17.27161,-18.18911
23.65724,8.14192,17.96613,22.36955,23.20787
18.07501,1.08198,12.68793,9.62675,21.79200
-22.82860,-41.89628,-27.76067,-36.17441,-18.04546
-7.75783,-33.38371,-12.31446,-13.75394,-1.03914
17.16266,-10.11231,15.93255,17.91746,29.46975
32.99142,3.71359,28.02311,28.25823,42.88051
26.87103,-2.61049,16.78960,21.10621,31.28504
-6.85094,-24.83739,-13.26258,-7.97738,-2.70075
2.37066,-14.96663,-2.45545,1.82452,4.38020
23.54653,-8.43429,15.07509,18.95617,21.06030
31.87032,2.05157,15.91785,25.74208,32.43896
27.39787,8.27431,6.50879,27.17448,32.31559
12.21965,-8.98112,-1.69706,9.39032,11.44731
23.56332,-2.07770,21.11195,11.39445,17.90226
17.54589,-6.76180,19.49595,9.80750,13.20326
16.76685,-4.26041,12.69171,12.14620,10.87152
38.91832,22.33554,34.53893,25.96503,33.01954
26.72586,16.70536,29.71990,15.65373,25.75299
15.50401,10.36619,15.99608,16.30634,16.06871
5.82337,-2.22810,4.05360,4.08369,3.55933
-0.29750,-15.81339,-0.35720,-9.69085,-2.91392
2.98220,-11.10148,0.82735,4.25881,2.50941
-10.18330,-17.86376,-11.50254,-3.17863,-11.68143
2.48226,-8.58575,6.06977,4.16990,0.81782
4.51896,-9.46703,15.01802,12.57554,5.56423
-13.43937,-17.98802,-0.00766,-1.25155,-12.67747
-3.54556,-4.39675,7.02152,-0.60545,-2.95191
-2.71422,-9.05101,6.10078,-6.46364,0.27640
9.74364,11.66824,13.56782,8.68302,13.55576
29.16292,42.07283,23.31374,28.05327,29.60438
30.75865,30.42535,16.14312,21.67785,24.92595
33.30100,13.96229,15.71466,15.13499,24.04404
20.78172,6.74924,5.59237,-4.50627,10.77829
28.48884,26.71782,14.44705,6.68884,18.95692
32.88302,32.52585,24.92004,24.35988,30.42711
4.52321,13.49664,4.12126,6.46211,10.55050
1.66999,20.00108,0.27966,9.91517,5.15806
4.25148,13.75316,2.58807,7.82835,0.20308
8.53250,8.72567,5.96009,2.17683,6.87720
7.97166,11.19551,-0.60379,8.48193,11.83486
-7.84861,1.16296,-19.32804,0.40894,-8.08451
7.11548,11.51978,0.45850,9.56092,4.11038
19.90400,14.17252,19.20553,20.72790,20.41192
25.63121,21.15207,25.63646,32.69824,27.74246
19.15521,25.92055,30.08685,33.45033,24.14495
-11.50287,0.56518,14.28877,1.30860,-6.22238
-3.27781,5.00806,16.94575,0.46562,-1.57946
8.38935,16.81715,15.68132,8.52109,12.04314
12.92145,21.25329,3.16745,9.21601,15.72048
29.31696,22.36807,-8.34960,12.77453,22.92459
25.07991,1.26590,-27.12852,-4.03244,15.12601
35.06382,12.04483,-5.55214,11.86189,31.51472
33.10649,22.69445,9.85232,25.92629,32.73788
7.28106,8.35274,-10.11218,2.62734,2.80609
-5.80207,4.65449,-7.30648,-12.16037,-10.17990
-16.38830,3.83951,12.50995,-18.50091,-17.80400
-2.41600,19.95474,33.22475,-0.00847,-5.18597
-0.66715,13.69254,25.72745,5.78684,-2.24344
-12.08543,-7.73264,6.40098,-7.76181,-10.07112
0.89425,-1.19439,6.39825,-2.19489,0.71869
-3.04593,-5.74564,-15.16455,-11.70770,-6.89529
6.00142,0.65244,-34.28650,-8.13780,4.22915
26.27111,11.41871,-34.67941,2.33135,24.48370
23.93017,6.84760,-25.68619,-7.13827,16.08523
14.52314,9.22499,-12.69213,-10.58403,4.87355
-8.19619,-1.67961,-19.36221,-25.60310,-15.79331
-3.95868,0.27460,-0.90546,-19.55441,-11.55759
0.43054,1.72563,29.30390,-6.55856,-7.77284
-20.07308,-8.02185,27.34094,-14.59598,-29.94282
-18.55583,-1.59711,16.26553,-11.09690,-29.46313
-24.77773,-17.49157,-12.50436,-29.72625,-34.87016
-11.37687,-11.14573,-15.07408,-24.22195,-18.89865
12.62588,7.46291,-6.58661,5.27411,8.42944
-1.01807,-14.63951,-45.81358,-13.80823,-6.35962
10.21500,-7.41037,-56.81787,-17.33944,3.61385
19.67490,2.14179,-44.72930,-12.95763,14.49692
0.19801,-10.99384,-43.17737,-24.88472,-6.65761
-4.95426,-6.52566,-18.53198,-9.97596,-12.78979
3.72460,4.41387,12.88700,14.76553,-1.34089
2.54673,11.36643,21.01626,17.09398,0.25762
-39.42015,-12.84856,-13.52793,-23.60539,-41.43958
-48.47866,-22.09993,-20.91803,-32.18952,-51.23934
-11.90081,-4.38491,7.48649,6.34829,-10.36563
-15.78980,-16.34889,-2.11367,4.06028,-6.35233
-18.24137,-12.19554,-5.55895,-8.90846,-5.93028
-11.99729,-5.83284,-9.44682,-21.57845,-6.46654
-8.98995,-17.10525,-19.03980,-23.56028,-11.77540
3.09295,-19.57787,-14.47982,-2.18388,1.97665
-12.16498,-28.59311,-29.85642,-14.49914,-7.31769
-19.66660,-20.25173,-15.26543,-21.51078,-13.51002
-13.52246,-16.04419,18.76833,-15.18374,-12.92831
-13.51736,-19.91603,24.28485,-18.28376,-17.47674
-15.90646,-14.53077,11.33820,-13.60179,-13.30981
-26.32512,-23.21888,-8.72507,-16.67880,-19.78141
-4.70137,-7.22014,0.50119,1.64891,-3.74118
2.45587,-6.32429,-7.39250,4.59426,1.35976
-16.80127,-31.92002,-39.91560,-20.09434,-16.41130
2.51207,-17.35247,-36.99339,-5.19264,2.55693
1.68354,-14.56193,-32.40398,0.42028,1.95888
-21.64859,-27.70057,-29.50789,-15.08652,-21.42712
-29.47516,-29.55228,-19.38217,-29.68284,-32.98340
-22.91881,-16.79641,7.14024,-26.18929,-26.14923
-2.82519,8.11925,42.53337,9.15068,0.46624
-24.84666,-8.08157,22.96525,-3.62017,-19.84969
-44.06038,-17.40546,-3.21071,-27.99025,-41.28733
-27.03376,0.57823,-10.18950,-14.57163,-23.53250
-12.79399,5.37437,-27.43595,-7.23119,-10.65398
15.57785,23.60176,-27.25176,5.41734,11.90357
17.05689,32.62716,-28.40906,3.98900,12.55547
8.52075,42.11930,-7.93033,10.37202,8.50851
6.85671,44.86736,27.42678,20.36020,8.39066
-22.79327,13.29663,17.24399,-15.47440,-24.86988
-25.06195,10.57418,10.78226,-27.77235,-30.34101
-27.08299,6.60107,11.36326,-24.45619,-30.26868
-40.54669,-13.38639,-7.30960,-36.61789,-41.97937
-22.77215,-4.97630,-13.79192,-29.43911,-24.25303
-1.83603,10.03123,-2.50033,-10.52551,-0.72383
17.46988,23.87974,4.50137,14.45889,22.74366
7.56796,13.34283,-22.67084,4.08313,13.56267
-9.74632,3.95377,-28.84495,-13.49721,-5.98439
-9.56038,12.07100,3.43473,-0.89933,-3.45990
-24.94483,-1.47350,7.87448,-9.49232,-15.14050
